,id,read_rate,from_domain_hash,Domain_extension,day,campaign_size,unique_user_cnt,avg_domain_read_rate,avg_domain_inbox_rate,avg_user_avg_read_rate,avg_user_domain_avg_read_rate,mb_superuser,mb_engper,mb_supersub,mb_engsec,mb_inper,mb_insec,mb_unengsec,mb_idlesub,Discretized_Read_Rate
648,649,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Fri,149.0,146.0,0.06157230599999999,0.232202866,0.008812233000000001,0.0005358159999999999,0.026845637999999998,0.24832214800000002,0.080536913,0.12080536900000001,0.11409396,0.261744966,0.134228188,0.013422818999999999,1
649,650,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Wed,13.0,13.0,0.26360952,0.5492744979999999,0.021879469,0.0,0.0,0.153846154,0.0,0.0,0.0,0.307692308,0.46153846200000004,0.076923077,1
658,659,0.17857142899999998,984627b36cb13aedfae7734539d55178,com,Wed,84.0,1.0,0.084249738,0.916337133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
669,670,0.0,4e3952afe12e51f0095f38ac0f5b4561,net,Sat,24.0,24.0,0.0054475159999999995,0.018167403000000002,0.083890851,0.008333333,0.125,0.25,0.25,0.125,0.041666667000000004,0.125,0.083333333,0.0,1
670,671,0.041666667000000004,636ae4d78ec2b46248fc59ac1ad737df,com,Tues,24.0,24.0,0.047170067,0.9210837629999999,0.032737088,0.029764666000000002,0.041666667000000004,0.166666667,0.125,0.291666667,0.0,0.166666667,0.208333333,0.0,2
671,672,0.015384615,d30663cb0bed60805ad3ae4ebbad217b,com,Sat,65.0,65.0,0.06157230599999999,0.232202866,0.014896118,0.007945816,0.046153846,0.23076923100000002,0.123076923,0.10769230800000001,0.076923077,0.26153846199999997,0.153846154,0.0,1
674,675,0.0,e8b00d21d1327bfb14f9a481126b7283,com,Sat,14.0,14.0,0.04209324,0.4681664000000001,0.010630301000000002,0.006374724,0.071428571,0.28571428600000004,0.14285714300000002,0.071428571,0.14285714300000002,0.28571428600000004,0.0,0.0,1
696,697,0.0,86d0399a308ae0a71efbff96df087dc4,com,Wed,13.0,13.0,0.046684483,0.20985432,0.074371583,0.006804734000000001,0.0,0.615384615,0.307692308,0.076923077,0.0,0.0,0.0,0.0,1
703,704,0.006993007,50cd1a9a183758039b0841aa738c3f0b,com,Sat,143.0,142.0,0.26360952,0.5492744979999999,0.066151613,0.138417856,0.076923077,0.188811189,0.286713287,0.13986014,0.020979021,0.216783217,0.062937063,0.006993007,1
704,705,0.0625,7a35b38262510f0cd0191e980684dfb0,com,Sun,16.0,16.0,0.053386345999999994,0.193153258,0.078024567,0.052083332999999996,0.125,0.3125,0.25,0.125,0.0,0.125,0.0625,0.0,2
709,710,0.5,d30663cb0bed60805ad3ae4ebbad217b,com,Thurs,14.0,13.0,0.06157230599999999,0.232202866,0.141964562,0.268819003,0.071428571,0.28571428600000004,0.28571428600000004,0.071428571,0.0,0.14285714300000002,0.14285714300000002,0.0,13
713,714,0.0,94bd04f23f1e4d18cc728f0ec5597472,br,Wed,17.0,17.0,0.081700549,0.5658081389999999,0.001077937,0.000989149,0.0,0.529411765,0.0,0.058823529000000006,0.352941176,0.0,0.058823529000000006,0.0,1
717,718,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Fri,27.0,27.0,0.06157230599999999,0.232202866,0.006925537,0.0007737919999999999,0.0,0.25925925899999996,0.148148148,0.0,0.148148148,0.25925925899999996,0.185185185,0.0,1
726,727,0.004552352,50cd1a9a183758039b0841aa738c3f0b,com,Thurs,1318.0,1026.0,0.26360952,0.5492744979999999,0.020426668999999998,0.006893051999999999,0.037965072,0.104783599,0.0523918,0.17388003,0.007593014,0.38420653,0.23614274899999999,0.0030372059999999998,1
736,737,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Wed,11.0,11.0,0.19130118,0.687118735,0.048641237000000004,0.060324412,0.090909091,0.181818182,0.181818182,0.181818182,0.0,0.090909091,0.272727273,0.0,1
742,743,0.23076923100000002,8066470e27f62ff74b75b31bd5ee4d54,uk,Sun,13.0,8.0,0.303511439,0.669174299,0.217659507,0.378829753,0.23076923100000002,0.46153846200000004,0.0,0.0,0.307692308,0.0,0.0,0.0,6
751,752,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Thurs,17.0,17.0,0.26360952,0.5492744979999999,0.011605473,0.004635963,0.0,0.117647059,0.058823529000000006,0.058823529000000006,0.0,0.41176470600000004,0.352941176,0.0,1
760,761,0.025,636ae4d78ec2b46248fc59ac1ad737df,com,Wed,40.0,32.0,0.047170067,0.9210837629999999,0.041430848,0.020616036,0.025,0.225,0.125,0.075,0.025,0.35,0.175,0.0,1
761,762,0.363636364,7905d1c4e12c54933a44d19fcd5f9356,com,Sun,11.0,10.0,0.124551761,0.961180255,0.122007676,0.142672508,0.090909091,0.181818182,0.181818182,0.272727273,0.0,0.0,0.272727273,0.0,10
764,765,0.0,e8b00d21d1327bfb14f9a481126b7283,com,Sun,11.0,10.0,0.04209324,0.4681664000000001,0.014771491999999999,0.0,0.0,0.090909091,0.0,0.272727273,0.090909091,0.272727273,0.272727273,0.0,1
770,771,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Sun,32.0,29.0,0.047170067,0.9210837629999999,0.012880672,0.009671898,0.0,0.0,0.15625,0.28125,0.0,0.34375,0.21875,0.0,1
773,774,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Thurs,17.0,17.0,0.06157230599999999,0.232202866,0.034008389,0.014379085,0.0,0.176470588,0.176470588,0.235294118,0.0,0.294117647,0.117647059,0.0,1
774,775,0.25,1d5920f4b44b27a802bd77c4f0536f5a,com,Sun,16.0,16.0,0.14263457300000001,0.91529653,0.289842804,0.292842803,0.3125,0.4375,0.0625,0.0625,0.0,0.0625,0.0625,0.0,7
778,779,0.037664783,86d0399a308ae0a71efbff96df087dc4,com,Fri,531.0,530.0,0.046684483,0.20985432,0.068033938,0.035336361000000004,0.039548023,0.239171375,0.122410546,0.254237288,0.0037664779999999998,0.19020715600000002,0.150659134,0.0,1
783,784,0.666666667,f74d39fa044aa309eaea14b9f57fe79c,com,Mon,21.0,16.0,0.19130118,0.687118735,0.305451307,0.49454186299999997,0.428571429,0.333333333,0.047619048,0.095238095,0.0,0.095238095,0.0,0.0,13
789,790,0.25,14dd5266c70789bdc806364df4586335,com,Tues,12.0,12.0,0.08705457800000001,0.93233696,0.195045419,0.18194444399999998,0.166666667,0.333333333,0.0,0.0,0.0,0.333333333,0.166666667,0.0,7
793,794,0.034482759,ac8c449342925cb29673c91ee480ff03,com,Wed,29.0,12.0,0.045656805,0.940961587,0.035749722000000005,0.028049636,0.0,0.172413793,0.10344827599999999,0.068965517,0.0,0.620689655,0.034482759,0.0,1
795,796,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Mon,149.0,147.0,0.26360952,0.5492744979999999,0.018022646,0.00496518,0.040268456,0.10067114099999999,0.033557047,0.140939597,0.0,0.395973154,0.281879195,0.006711409000000001,1
797,798,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Tues,18.0,18.0,0.06157230599999999,0.232202866,0.041405208,0.00090645,0.111111111,0.111111111,0.166666667,0.0,0.055555556,0.27777777800000003,0.27777777800000003,0.0,1
799,800,0.012244898,f74d39fa044aa309eaea14b9f57fe79c,com,Mon,735.0,596.0,0.19130118,0.687118735,0.032072852,0.027021356,0.008163265,0.10884353699999999,0.31972789100000004,0.247619048,0.002721088,0.078911565,0.234013605,0.0,1
805,806,0.042016807,86d0399a308ae0a71efbff96df087dc4,com,Tues,119.0,118.0,0.046684483,0.20985432,0.052652894000000006,0.029961501,0.016806723,0.18487395,0.12605042,0.243697479,0.0,0.268907563,0.159663866,0.0,2
808,809,0.023809524,86d0399a308ae0a71efbff96df087dc4,com,Fri,42.0,42.0,0.046684483,0.20985432,0.131572996,0.07875658599999999,0.11904761900000001,0.30952381,0.23809523800000001,0.19047619,0.023809524,0.0,0.11904761900000001,0.0,1
813,814,0.41176470600000004,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,17.0,15.0,0.19130118,0.687118735,0.211149938,0.376578043,0.235294118,0.588235294,0.058823529000000006,0.0,0.117647059,0.0,0.0,0.0,11
823,824,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sun,39.0,38.0,0.06157230599999999,0.232202866,0.016340446,0.0028097870000000002,0.051282050999999995,0.205128205,0.179487179,0.179487179,0.051282050999999995,0.205128205,0.128205128,0.0,1
839,840,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Fri,19.0,19.0,0.06157230599999999,0.232202866,0.016133789,0.006352903000000001,0.0,0.42105263200000004,0.15789473699999998,0.15789473699999998,0.052631579000000005,0.21052631600000002,0.0,0.0,1
851,852,0.0,e8b00d21d1327bfb14f9a481126b7283,com,Sat,12.0,12.0,0.04209324,0.4681664000000001,0.011858066,0.001157407,0.0,0.25,0.166666667,0.083333333,0.083333333,0.166666667,0.25,0.0,1
854,855,0.035714286,50cd1a9a183758039b0841aa738c3f0b,com,Thurs,28.0,28.0,0.26360952,0.5492744979999999,0.044824379000000004,0.023853204,0.071428571,0.214285714,0.107142857,0.107142857,0.071428571,0.25,0.17857142899999998,0.0,1
856,857,0.0,4a4788c1dfc396b1f86355b274cc26b3,com,Mon,12.0,2.0,0.040927693,0.9687306990000001,0.000554631,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1
862,863,0.14672686199999999,86d0399a308ae0a71efbff96df087dc4,com,Thurs,443.0,443.0,0.046684483,0.20985432,0.11621739800000001,0.147218992,0.133182844,0.20767494399999997,0.158013544,0.18735891600000001,0.002257336,0.16930022600000003,0.14221219,0.0,4
865,866,0.041884817000000005,636ae4d78ec2b46248fc59ac1ad737df,com,Sat,191.0,134.0,0.047170067,0.9210837629999999,0.084951014,0.037912827999999996,0.073298429,0.193717277,0.041884817000000005,0.12041884800000001,0.0,0.376963351,0.193717277,0.0,2
867,868,0.0,ac8c449342925cb29673c91ee480ff03,com,Fri,15.0,15.0,0.045656805,0.940961587,0.094703593,0.028066378,0.066666667,0.333333333,0.066666667,0.066666667,0.0,0.46666666700000003,0.0,0.0,1
876,877,0.028571429,f54db463750940e0e7f7630fe327845e,com,Sat,35.0,18.0,0.145559324,0.954745878,0.036822831,0.017997082,0.0,0.314285714,0.37142857100000004,0.14285714300000002,0.0,0.057142857000000005,0.11428571400000001,0.0,1
886,887,0.0,21f9e3c73417dc05c54aff76f74a9a68,com,Tues,21.0,21.0,0.0065792690000000004,0.008477369,0.045794244000000005,0.0,0.14285714300000002,0.19047619,0.095238095,0.428571429,0.0,0.0,0.14285714300000002,0.0,1
888,889,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Wed,13.0,13.0,0.06157230599999999,0.232202866,0.026809673,0.007435361999999999,0.076923077,0.307692308,0.23076923100000002,0.076923077,0.0,0.307692308,0.0,0.0,1
900,901,0.090909091,f74d39fa044aa309eaea14b9f57fe79c,com,Wed,11.0,10.0,0.19130118,0.687118735,0.254138812,0.406852617,0.363636364,0.181818182,0.181818182,0.090909091,0.0,0.0,0.181818182,0.0,3
903,904,0.00952381,50cd1a9a183758039b0841aa738c3f0b,com,Tues,105.0,66.0,0.26360952,0.5492744979999999,0.018152131999999998,0.013099768999999999,0.038095238,0.638095238,0.123809524,0.019047619,0.085714286,0.066666667,0.028571429,0.0,1
906,907,0.7894736840000001,ea5ddf3148ee6dad41c76e96cb00e1a9,com,Sat,19.0,18.0,0.21218786399999998,0.61564894,0.25288989,0.555233333,0.263157895,0.684210526,0.0,0.052631579000000005,0.0,0.0,0.0,0.0,13
907,908,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Mon,16.0,16.0,0.06157230599999999,0.232202866,0.023579057999999996,0.0021870789999999998,0.0625,0.25,0.0625,0.0625,0.125,0.375,0.0625,0.0,1
914,915,0.158653846,12c8e292a46c0529663cd963419e4645,com,Mon,208.0,1.0,0.23820561699999998,0.950475066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
915,916,0.0,94bd04f23f1e4d18cc728f0ec5597472,br,Mon,22.0,22.0,0.081700549,0.5658081389999999,0.006856494,0.007468313000000001,0.0,0.380952381,0.0,0.095238095,0.28571428600000004,0.19047619,0.047619048,0.0,1
916,917,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Tues,14.0,12.0,0.06157230599999999,0.232202866,0.003589002,0.00018592,0.0,0.071428571,0.214285714,0.28571428600000004,0.0,0.428571429,0.0,0.0,1
919,920,0.131578947,50cd1a9a183758039b0841aa738c3f0b,com,Thurs,38.0,38.0,0.26360952,0.5492744979999999,0.141507981,0.161857514,0.15789473699999998,0.236842105,0.42105263200000004,0.052631579000000005,0.0,0.078947368,0.052631579000000005,0.0,4
921,922,0.253333333,f54db463750940e0e7f7630fe327845e,com,Mon,225.0,225.0,0.145559324,0.954745878,0.187754804,0.228844895,0.217777778,0.44888888899999996,0.177777778,0.088888889,0.0,0.035555556,0.031111111,0.0,7
923,924,0.117647059,1982218d6c4c846b230639346409d184,com,Wed,17.0,17.0,0.133173803,0.915891991,0.055940113,0.090003457,0.117647059,0.117647059,0.176470588,0.117647059,0.0,0.294117647,0.176470588,0.0,3
925,926,0.307692308,1982218d6c4c846b230639346409d184,com,Thurs,13.0,13.0,0.133173803,0.915891991,0.193802029,0.370833333,0.23076923100000002,0.307692308,0.076923077,0.076923077,0.0,0.23076923100000002,0.076923077,0.0,8
926,927,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Sat,11.0,11.0,0.26360952,0.5492744979999999,0.006750467,0.0029753220000000003,0.0,0.454545455,0.0,0.0,0.090909091,0.363636364,0.090909091,0.0,1
930,931,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sat,52.0,46.0,0.06157230599999999,0.232202866,0.136236463,0.041666667000000004,0.23076923100000002,0.173076923,0.384615385,0.153846154,0.0,0.038461537999999997,0.019230768999999998,0.0,1
934,935,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Mon,26.0,26.0,0.19130118,0.687118735,0.073253528,0.181866112,0.115384615,0.115384615,0.346153846,0.192307692,0.0,0.0,0.23076923100000002,0.0,1
939,940,0.14285714300000002,f74d39fa044aa309eaea14b9f57fe79c,com,Mon,14.0,13.0,0.19130118,0.687118735,0.088487043,0.146899007,0.071428571,0.14285714300000002,0.214285714,0.214285714,0.0,0.28571428600000004,0.071428571,0.0,4
952,953,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sat,25.0,25.0,0.06157230599999999,0.232202866,0.004209517,0.002756667,0.0,0.16,0.0,0.2,0.2,0.32,0.12,0.0,1
954,955,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Tues,20.0,20.0,0.26360952,0.5492744979999999,0.08922989199999999,0.034056973,0.2,0.6,0.05,0.05,0.05,0.0,0.05,0.0,1
955,956,0.10416666699999999,f74d39fa044aa309eaea14b9f57fe79c,com,Sat,48.0,48.0,0.19130118,0.687118735,0.082082134,0.075370076,0.083333333,0.520833333,0.25,0.0625,0.0625,0.0,0.020833333,0.0,3
956,957,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sun,17.0,17.0,0.06157230599999999,0.232202866,0.002059061,0.000136482,0.0,0.117647059,0.235294118,0.058823529000000006,0.176470588,0.294117647,0.117647059,0.0,1
959,960,0.7222222220000001,f74d39fa044aa309eaea14b9f57fe79c,com,Fri,18.0,7.0,0.19130118,0.687118735,0.224513789,0.785908975,0.111111111,0.7777777779999999,0.111111111,0.0,0.0,0.0,0.0,0.0,13
964,965,0.0,e8b00d21d1327bfb14f9a481126b7283,com,Tues,31.0,29.0,0.04209324,0.4681664000000001,0.078613008,0.062871241,0.064516129,0.322580645,0.129032258,0.064516129,0.032258065,0.225806452,0.161290323,0.0,1
966,967,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Sun,15.0,15.0,0.047170067,0.9210837629999999,0.09266908199999999,0.10485008800000001,0.066666667,0.333333333,0.0,0.066666667,0.0,0.4,0.133333333,0.0,1
967,968,0.0,441738815fa8f1671f7c7452a2a2b4bc,com,Sun,23.0,23.0,0.003623768,0.008669384,0.044857774,0.025245442000000003,0.086956522,0.043478261,0.434782609,0.17391304300000002,0.0,0.21739130399999998,0.043478261,0.0,1
983,984,0.706666667,50cd1a9a183758039b0841aa738c3f0b,com,Sat,75.0,64.0,0.26360952,0.5492744979999999,0.251873197,0.624227684,0.26666666699999997,0.52,0.146666667,0.066666667,0.0,0.0,0.0,0.0,13
988,989,0.083333333,636ae4d78ec2b46248fc59ac1ad737df,com,Sun,24.0,20.0,0.047170067,0.9210837629999999,0.074872756,0.075763653,0.125,0.208333333,0.083333333,0.25,0.0,0.208333333,0.125,0.0,3
991,992,0.0,21f9e3c73417dc05c54aff76f74a9a68,com,Sun,11.0,11.0,0.0065792690000000004,0.008477369,0.042143355,0.0,0.0,0.272727273,0.272727273,0.181818182,0.0,0.181818182,0.090909091,0.0,1
992,993,0.00990099,d30663cb0bed60805ad3ae4ebbad217b,com,Tues,101.0,101.0,0.06157230599999999,0.232202866,0.015523138,0.007875293,0.02970297,0.148514851,0.188118812,0.118811881,0.108910891,0.267326733,0.138613861,0.0,1
995,996,0.0,e1976412c99d92571455a21278518202,com,Tues,11.0,11.0,0.003751117,0.009085842,0.06603321200000001,0.0,0.090909091,0.272727273,0.363636364,0.0,0.0,0.272727273,0.0,0.0,1
997,998,0.008403361,636ae4d78ec2b46248fc59ac1ad737df,com,Sun,119.0,102.0,0.047170067,0.9210837629999999,0.046068128,0.021214945,0.008474576,0.169491525,0.025423729,0.161016949,0.0,0.474576271,0.152542373,0.008474576,1
998,999,1.0,50cd1a9a183758039b0841aa738c3f0b,com,Tues,11.0,9.0,0.26360952,0.5492744979999999,0.327936995,0.857478941,0.363636364,0.454545455,0.090909091,0.090909091,0.0,0.0,0.0,0.0,14
1016,1017,0.034229828999999996,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,409.0,409.0,0.19130118,0.687118735,0.044173582,0.038759855,0.024509804,0.235294118,0.10049019599999999,0.20588235300000002,0.029411765,0.291666667,0.112745098,0.0,1
1020,1021,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Mon,13.0,13.0,0.06157230599999999,0.232202866,0.0028352290000000003,0.00020685400000000002,0.0,0.153846154,0.23076923100000002,0.0,0.076923077,0.23076923100000002,0.307692308,0.0,1
1032,1033,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Wed,18.0,18.0,0.19130118,0.687118735,0.010060703,0.00385211,0.0,0.055555556,0.444444444,0.166666667,0.0,0.111111111,0.222222222,0.0,1
1033,1034,0.0,ac8c449342925cb29673c91ee480ff03,com,Sun,11.0,9.0,0.045656805,0.940961587,0.070449641,0.013375544,0.0,0.363636364,0.0,0.181818182,0.0,0.272727273,0.181818182,0.0,1
1053,1054,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Thurs,24.0,24.0,0.047170067,0.9210837629999999,0.029303497999999997,0.021031746,0.041666667000000004,0.125,0.0,0.166666667,0.0,0.45833333299999995,0.208333333,0.0,1
1056,1057,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Tues,13.0,11.0,0.26360952,0.5492744979999999,0.077091727,0.05090095099999999,0.153846154,0.7692307690000001,0.0,0.0,0.076923077,0.0,0.0,0.0,1
1058,1059,0.005449591,f74d39fa044aa309eaea14b9f57fe79c,com,Mon,367.0,329.0,0.19130118,0.687118735,0.026863124,0.011342813,0.027247956,0.108991826,0.10626703,0.171662125,0.016348774,0.32425068100000004,0.24523160800000002,0.0,1
1061,1062,0.9523809520000001,50cd1a9a183758039b0841aa738c3f0b,com,Mon,21.0,18.0,0.26360952,0.5492744979999999,0.260218106,0.46597697899999996,0.28571428600000004,0.380952381,0.0,0.14285714300000002,0.0,0.0,0.19047619,0.0,13
1068,1069,0.043137255,03e210248248cd9f6421f943a82f32a6,com,Fri,255.0,254.0,0.088281363,0.9368764559999999,0.11134254,0.063118984,0.10588235300000001,0.243137255,0.219607843,0.19607843100000003,0.0,0.141176471,0.094117647,0.0,2
1102,1103,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Tues,13.0,13.0,0.06157230599999999,0.232202866,0.003113907,0.000260756,0.0,0.307692308,0.0,0.076923077,0.0,0.23076923100000002,0.307692308,0.076923077,1
1108,1109,0.0,14dd5266c70789bdc806364df4586335,com,Sun,11.0,2.0,0.08705457800000001,0.93233696,0.01160364,0.0,0.0,0.0,0.090909091,0.0,0.0,0.0,0.9090909090000001,0.0,1
1110,1111,0.009475219,636ae4d78ec2b46248fc59ac1ad737df,com,Sat,1372.0,1005.0,0.047170067,0.9210837629999999,0.015478226999999999,0.010889226,0.010940918999999999,0.080962801,0.056163384000000004,0.12326768800000001,0.001458789,0.481400438,0.245805981,0.0,1
1114,1115,0.0,e8b00d21d1327bfb14f9a481126b7283,com,Tues,16.0,16.0,0.04209324,0.4681664000000001,0.008486984,0.0040090659999999995,0.0,0.5,0.0,0.0625,0.4375,0.0,0.0,0.0,1
1140,1141,0.0,f54db463750940e0e7f7630fe327845e,com,Sun,25.0,25.0,0.145559324,0.954745878,0.15421242599999999,0.121986607,0.16,0.28,0.2,0.2,0.04,0.04,0.08,0.0,1
1155,1156,0.181818182,50cd1a9a183758039b0841aa738c3f0b,com,Mon,22.0,21.0,0.26360952,0.5492744979999999,0.122193126,0.11535486800000001,0.090909091,0.5,0.090909091,0.090909091,0.0,0.13636363599999998,0.090909091,0.0,5
1160,1161,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Mon,11.0,11.0,0.06157230599999999,0.232202866,0.008296744,0.000660089,0.090909091,0.0,0.090909091,0.272727273,0.090909091,0.363636364,0.090909091,0.0,1
1168,1169,0.957446809,50cd1a9a183758039b0841aa738c3f0b,com,Tues,47.0,39.0,0.26360952,0.5492744979999999,0.31165465600000003,0.690752403,0.319148936,0.46808510600000003,0.17021276600000002,0.042553191,0.0,0.0,0.0,0.0,13
1169,1170,0.024390244,d30663cb0bed60805ad3ae4ebbad217b,com,Sat,41.0,41.0,0.06157230599999999,0.232202866,0.026872287,0.024259742,0.048780488,0.19512195100000002,0.17073170699999998,0.024390244,0.073170732,0.39024390200000003,0.097560976,0.0,1
1173,1174,0.0,4a4788c1dfc396b1f86355b274cc26b3,com,Tues,11.0,4.0,0.040927693,0.9687306990000001,0.015150799,0.009164728,0.0,0.090909091,0.0,0.545454545,0.0,0.363636364,0.0,0.0,1
1177,1178,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Fri,36.0,36.0,0.19130118,0.687118735,0.08117827400000001,0.117614305,0.13888888900000002,0.166666667,0.194444444,0.055555556,0.0,0.305555556,0.13888888900000002,0.0,1
1188,1189,0.0,14dd5266c70789bdc806364df4586335,com,Mon,16.0,4.0,0.08705457800000001,0.93233696,0.005141193,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1
1192,1193,0.019607843,ee551dd21adbfdc84fd8228d515b0c46,com,Mon,51.0,41.0,0.003954422,0.18116724899999997,0.001581881,0.000767605,0.0,0.41176470600000004,0.039215686,0.019607843,0.215686275,0.19607843100000003,0.117647059,0.0,1
1193,1194,0.166666667,636ae4d78ec2b46248fc59ac1ad737df,com,Fri,12.0,12.0,0.047170067,0.9210837629999999,0.031516914,0.059139785,0.0,0.166666667,0.0,0.25,0.0,0.41666666700000005,0.166666667,0.0,5
1203,1204,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Wed,12.0,1.0,0.26360952,0.5492744979999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1208,1209,0.272727273,50cd1a9a183758039b0841aa738c3f0b,com,Sat,22.0,22.0,0.26360952,0.5492744979999999,0.10491623,0.227468869,0.13636363599999998,0.409090909,0.22727272699999998,0.181818182,0.0,0.0,0.045454545,0.0,7
1209,1210,0.0,8066470e27f62ff74b75b31bd5ee4d54,uk,Mon,23.0,23.0,0.303511439,0.669174299,0.011612181999999999,0.001446309,0.0,0.608695652,0.130434783,0.043478261,0.17391304300000002,0.0,0.043478261,0.0,1
1210,1211,0.0,e8b00d21d1327bfb14f9a481126b7283,com,Tues,24.0,12.0,0.04209324,0.4681664000000001,0.014817621999999999,0.0,0.0,0.25,0.083333333,0.166666667,0.083333333,0.333333333,0.083333333,0.0,1
1220,1221,0.043478261,50cd1a9a183758039b0841aa738c3f0b,com,Sun,46.0,26.0,0.26360952,0.5492744979999999,0.080027755,0.105352371,0.10869565199999999,0.6521739129999999,0.10869565199999999,0.043478261,0.0,0.086956522,0.0,0.0,2
1223,1224,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Tues,18.0,18.0,0.06157230599999999,0.232202866,0.013152622,6.63e-05,0.055555556,0.166666667,0.055555556,0.055555556,0.0,0.38888888899999996,0.27777777800000003,0.0,1
1225,1226,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Sat,12.0,12.0,0.19130118,0.687118735,0.118477916,0.090326179,0.25,0.583333333,0.166666667,0.0,0.0,0.0,0.0,0.0,1
1230,1231,0.0,5a2d9da2496c3af5cf319e494a8c15dd,com,Mon,13.0,13.0,0.00359306,0.008482561999999999,0.017406458,0.0,0.0,0.153846154,0.307692308,0.384615385,0.0,0.076923077,0.076923077,0.0,1
1231,1232,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Mon,18.0,18.0,0.06157230599999999,0.232202866,0.004141533,6.42e-05,0.0,0.222222222,0.27777777800000003,0.0,0.111111111,0.27777777800000003,0.111111111,0.0,1
1235,1236,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Fri,14.0,14.0,0.26360952,0.5492744979999999,0.046659892,0.041282662000000005,0.071428571,0.214285714,0.14285714300000002,0.14285714300000002,0.214285714,0.214285714,0.0,0.0,1
